"gene_id" "effective_length"
"ENSG00000278672.1" 0
"ENSG00000278674.1" 1382.16
"ENSG00000278677.1" 137.84
"ENSG00000278678.1" 56.6
"ENSG00000278681.2" 46.3
"ENSG00000278683.1" 138.77
"ENSG00000278684.1" 0
"ENSG00000278685.4" 1066.84
"ENSG00000278687.1" 0
"ENSG00000278690.1" 133.22
"ENSG00000278694.1" 19.89
"ENSG00000278696.1" 21.27
"ENSG00000278698.1" 398.19
"ENSG00000278700.1" 60.21
"ENSG00000278701.1" 61.67
"ENSG00000278702.1" 76.99
"ENSG00000278703.1" 222.74
"ENSG00000278705.1" 180.62
"ENSG00000278708.1" 122.26
"ENSG00000278709.1" 2339.16
"ENSG00000278713.1" 399.19
"ENSG00000278715.1" 0
"ENSG00000278716.1" 760.16
"ENSG00000278719.1" 724.16
"ENSG00000278720.1" 438.18
"ENSG00000278722.1" 395.19
"ENSG00000278724.1" 46.3
"ENSG00000278725.1" 144.36
"ENSG00000278727.1" 3326.16
"ENSG00000278730.1" 2662.16
"ENSG00000278732.1" 46.96
"ENSG00000278733.1" 307.26
"ENSG00000278734.1" 213.86
"ENSG00000278735.1" 8.05
"ENSG00000278736.1" 127.71
"ENSG00000278737.1" 363.2
"ENSG00000278739.1" 0
"ENSG00000278740.1" 360.2
"ENSG00000278743.1" 313.25
"ENSG00000278744.1" 4.21
"ENSG00000278745.1" 1.02
"ENSG00000278746.1" 58.75
"ENSG00000278752.1" 0
"ENSG00000278754.1" 0
"ENSG00000278756.1" 0
"ENSG00000278757.1" 0
"ENSG00000278761.1" 1008.16
"ENSG00000278763.1" 11.5
"ENSG00000278764.1" 46.96
"ENSG00000278765.1" 331.23
"ENSG00000278766.2" 397.19
"ENSG00000278768.1" 515.17
"ENSG00000278769.1" 562.16
"ENSG00000278770.1" 46.3
"ENSG00000278771.1" 58.75
"ENSG00000278773.1" 0
"ENSG00000278774.1" 5.49
"ENSG00000278775.1" 0
"ENSG00000278778.1" 18.11
"ENSG00000278783.1" 0
"ENSG00000278784.1" 941.16
"ENSG00000278785.1" 26.2
"ENSG00000278790.1" 1008.16
"ENSG00000278791.1" 0
"ENSG00000278794.1" 37.43
"ENSG00000278797.1" 424.18
"ENSG00000278799.1" 0
"ENSG00000278802.1" 1.2
"ENSG00000278803.1" 704.16
"ENSG00000278807.1" 563.16
"ENSG00000278811.4" 2842.07
"ENSG00000278813.1" 35.64
"ENSG00000278815.1" 0
"ENSG00000278816.1" 62.41
"ENSG00000278818.1" 84.24
"ENSG00000278819.1" 314.25
"ENSG00000278822.1" 0
"ENSG00000278824.1" 577.16
"ENSG00000278825.1" 33.88
"ENSG00000278828.1" 978.16
"ENSG00000278829.1" 560.16
"ENSG00000278830.1" 53.78
"ENSG00000278831.1" 468.17
"ENSG00000278834.1" 1160.16
"ENSG00000278837.1" 71.49
"ENSG00000278838.1" 48.97
"ENSG00000278840.1" 90.85
"ENSG00000278842.1" 945.16
"ENSG00000278845.4" 1442.21
"ENSG00000278847.1" 113.3
"ENSG00000278848.2" 1553.96
"ENSG00000278849.1" 652.66
"ENSG00000278851.1" 0
"ENSG00000278852.1" 0
"ENSG00000278854.1" 412.18
"ENSG00000278857.1" 117.76
"ENSG00000278859.1" 166.16
"ENSG00000278860.1" 145.3
"ENSG00000278861.1" 342.22
"ENSG00000278862.1" 3138.16
"ENSG00000278863.1" 355.21
"ENSG00000278864.1" 1495.16
"ENSG00000278865.1" 80.99
"ENSG00000278866.1" 98.47
"ENSG00000278867.1" 1920.16
"ENSG00000278868.1" 1.84
"ENSG00000278869.1" 618.16
"ENSG00000278870.2" 707.16
"ENSG00000278872.1" 1386.16
"ENSG00000278873.1" 1791.16
"ENSG00000278874.1" 67.66
"ENSG00000278875.1" 1543.16
"ENSG00000278876.1" 78.58
"ENSG00000278877.1" 53.08
"ENSG00000278878.1" 548.67
"ENSG00000278879.1" 1678.16
"ENSG00000278880.1" 13.29
"ENSG00000278881.1" 1121.16
"ENSG00000278883.1" 0
"ENSG00000278884.1" 334.23
"ENSG00000278885.1" 382.19
"ENSG00000278886.1" 308.26
"ENSG00000278887.1" 161.38
"ENSG00000278888.1" 1.84
"ENSG00000278889.4" 788.16
"ENSG00000278890.1" 5371.16
"ENSG00000278891.1" 2614.16
"ENSG00000278892.1" 244.52
"ENSG00000278893.1" 1846.16
"ENSG00000278894.1" 83.42
"ENSG00000278895.1" 1710.16
"ENSG00000278896.1" 2264.16
"ENSG00000278897.1" 2012.16
"ENSG00000278898.1" 2209.16
"ENSG00000278899.1" 1009.16
"ENSG00000278900.1" 328.23
"ENSG00000278901.1" 358.21
"ENSG00000278902.1" 434.18
"ENSG00000278903.3" 556.45
"ENSG00000278905.1" 2983.16
"ENSG00000278907.1" 333.23
"ENSG00000278908.1" 1875.16
"ENSG00000278909.1" 3106.16
"ENSG00000278910.3" 204.55
"ENSG00000278911.1" 2415.16
"ENSG00000278912.1" 391.19
"ENSG00000278913.1" 2610.16
"ENSG00000278914.1" 0
"ENSG00000278915.1" 318.25
"ENSG00000278916.1" 2223.16
"ENSG00000278917.1" 3920.16
"ENSG00000278918.1" 2232.16
"ENSG00000278919.1" 1916.16
"ENSG00000278920.1" 16439.16
"ENSG00000278921.2" 772.16
"ENSG00000278922.1" 1118.16
"ENSG00000278923.1" 65.39
"ENSG00000278924.1" 114.18
"ENSG00000278925.1" 359.2
"ENSG00000278926.1" 1433.16
"ENSG00000278927.1" 793.16
"ENSG00000278928.1" 2045.16
"ENSG00000278929.1" 170.96
"ENSG00000278931.1" 1434.16
"ENSG00000278932.3" 158.27
"ENSG00000278933.1" 405.18
"ENSG00000278934.1" 2958.16
"ENSG00000278935.1" 4378.16
"ENSG00000278936.1" 273.47
"ENSG00000278937.1" 4577.16
"ENSG00000278938.1" 121.35
"ENSG00000278939.1" 0
"ENSG00000278941.1" 120.45
"ENSG00000278942.1" 571.16
"ENSG00000278943.1" 790.16
"ENSG00000278944.1" 8.05
"ENSG00000278945.1" 0
"ENSG00000278946.1" 189.37
"ENSG00000278948.1" 1590.16
"ENSG00000278949.1" 1845.16
"ENSG00000278950.1" 1997.16
"ENSG00000278951.1" 0
"ENSG00000278952.1" 543.16
"ENSG00000278953.1" 224.71
"ENSG00000278954.1" 2207.16
"ENSG00000278955.2" 147.15
"ENSG00000278957.1" 224.71
"ENSG00000278958.1" 469.17
"ENSG00000278959.1" 2217.16
"ENSG00000278960.1" 101.04
"ENSG00000278961.1" 791.16
"ENSG00000278962.1" 2013.16
"ENSG00000278963.1" 1892.16
"ENSG00000278964.1" 589.16
"ENSG00000278965.1" 3076.16
"ENSG00000278966.2" 652.16
"ENSG00000278967.1" 1560.16
"ENSG00000278969.1" 2114.16
"ENSG00000278970.1" 1393.16
"ENSG00000278971.1" 1317.16
"ENSG00000278972.1" 2191.16
"ENSG00000278973.1" 521.17
"ENSG00000278974.1" 516.17
"ENSG00000278975.1" 1417.16
"ENSG00000278977.1" 509.17
"ENSG00000278978.1" 459.17
"ENSG00000278979.1" 1419.16
"ENSG00000278980.1" 494.17
"ENSG00000278981.1" 1360.16
"ENSG00000278982.1" 1610.16
"ENSG00000278983.1" 3289.16
"ENSG00000278985.1" 1517.16
"ENSG00000278986.1" 1507.16
"ENSG00000278987.1" 1923.16
"ENSG00000278988.1" 220.76
"ENSG00000278989.1" 2100.16
"ENSG00000278990.1" 641.16
"ENSG00000278991.1" 1255.16
"ENSG00000278992.1" 336.22
"ENSG00000278993.1" 1569.16
"ENSG00000278994.1" 198.15
"ENSG00000278995.1" 44.98
"ENSG00000278996.1" 2239.16
"ENSG00000278997.1" 1101.16
"ENSG00000278998.1" 690.16
"ENSG00000278999.1" 1980.16
"ENSG00000279000.2" 771.16
"ENSG00000279001.1" 147.18
"ENSG00000279002.1" 56.6
"ENSG00000279004.1" 373.2
"ENSG00000279005.1" 121.35
"ENSG00000279006.1" 2741.16
"ENSG00000279007.1" 121.35
"ENSG00000279009.1" 0
"ENSG00000279010.2" 54279.16
"ENSG00000279011.1" 63.89
"ENSG00000279012.2" 680.16
"ENSG00000279013.1" 1759.16
"ENSG00000279014.1" 338.22
"ENSG00000279015.1" 295.29
"ENSG00000279016.1" 347.21
"ENSG00000279017.1" 766.16
"ENSG00000279018.1" 612.16
"ENSG00000279019.1" 3432.16
"ENSG00000279020.1" 2275.16
"ENSG00000279021.1" 709.16
"ENSG00000279022.1" 185.47
"ENSG00000279023.1" 206.98
"ENSG00000279024.1" 2234.16
"ENSG00000279025.1" 821.16
"ENSG00000279026.1" 1966.16
"ENSG00000279028.1" 44.98
"ENSG00000279029.1" 1596.16
"ENSG00000279030.1" 1901.16
"ENSG00000279031.1" 266.39
"ENSG00000279032.1" 2749.16
"ENSG00000279033.1" 1073.16
"ENSG00000279034.1" 3310.16
"ENSG00000279035.1" 1902.16
"ENSG00000279036.1" 3319.16
"ENSG00000279039.1" 2339.16
"ENSG00000279040.1" 0
"ENSG00000279041.1" 1163.16
"ENSG00000279042.1" 2270.16
"ENSG00000279043.1" 4863.16
"ENSG00000279044.1" 340.22
"ENSG00000279045.1" 407.18
"ENSG00000279046.1" 858.16
"ENSG00000279047.3" 294.53
"ENSG00000279048.1" 2161.16
"ENSG00000279049.1" 30.48
"ENSG00000279050.1" 2155.16
"ENSG00000279051.4" 743.16
"ENSG00000279054.1" 0
"ENSG00000279056.1" 95.91
"ENSG00000279057.1" 1314.16
"ENSG00000279058.1" 1799.16
"ENSG00000279059.1" 1408.16
"ENSG00000279061.1" 90.02
"ENSG00000279062.1" 327.23
"ENSG00000279063.1" 238.57
"ENSG00000279064.1" 199.13
"ENSG00000279065.1" 1335.16
"ENSG00000279066.1" 1554.16
"ENSG00000279067.1" 1090.16
"ENSG00000279068.1" 307.26
"ENSG00000279069.1" 1255.16
"ENSG00000279070.2" 1604.16
"ENSG00000279071.1" 1575.16
"ENSG00000279072.1" 4304.02
"ENSG00000279073.3" 496.67
"ENSG00000279074.1" 21.27
"ENSG00000279075.1" 92.53
"ENSG00000279076.1" 1446.16
"ENSG00000279077.1" 1851.16
"ENSG00000279078.1" 2222.16
"ENSG00000279080.1" 20138.16
"ENSG00000279081.1" 641.16
"ENSG00000279082.3" 567.96
"ENSG00000279083.1" 1256.16
"ENSG00000279084.1" 121.35
"ENSG00000279085.1" 5129.16
"ENSG00000279086.1" 2019.16
"ENSG00000279087.1" 188.39
"ENSG00000279088.1" 977.16
"ENSG00000279089.1" 2954.16
"ENSG00000279090.1" 442.17
"ENSG00000279091.1" 7480.16
"ENSG00000279092.1" 4565.16
"ENSG00000279093.1" 0
"ENSG00000279094.3" 415.18
"ENSG00000279095.1" 1769.16
"ENSG00000279096.1" 2381.16
"ENSG00000279097.1" 0
"ENSG00000279098.1" 184.5
"ENSG00000279099.1" 2003.16
"ENSG00000279100.1" 521.17
"ENSG00000279103.1" 1638.16
"ENSG00000279104.1" 1609.16
"ENSG00000279106.1" 964.16
"ENSG00000279107.1" 902.16
"ENSG00000279108.1" 1622.16
"ENSG00000279109.1" 0
"ENSG00000279110.1" 12861.16
"ENSG00000279111.2" 722.16
"ENSG00000279113.1" 170.96
"ENSG00000279114.1" 6171.16
"ENSG00000279115.1" 150
"ENSG00000279116.2" 792.16
"ENSG00000279117.1" 2079.16
"ENSG00000279118.1" 2067.16
"ENSG00000279119.1" 113.3
"ENSG00000279120.1" 173.85
"ENSG00000279121.1" 269.38
"ENSG00000279122.1" 996.16
"ENSG00000279123.1" 454.17
"ENSG00000279124.1" 2137.16
"ENSG00000279125.1" 20.8
"ENSG00000279126.1" 121.35
"ENSG00000279127.1" 1818.16
"ENSG00000279128.1" 1714.16
"ENSG00000279129.1" 2296.16
"ENSG00000279130.1" 204.03
"ENSG00000279131.1" 0
"ENSG00000279132.1" 252.47
"ENSG00000279133.1" 3560.16
"ENSG00000279134.1" 2841.16
"ENSG00000279135.1" 1457.16
"ENSG00000279136.1" 78.58
"ENSG00000279137.1" 1675.16
"ENSG00000279138.1" 1986.16
"ENSG00000279139.1" 395.19
"ENSG00000279140.1" 63.15
"ENSG00000279141.3" 535.16
"ENSG00000279142.1" 2192.16
"ENSG00000279143.1" 3245.16
"ENSG00000279144.1" 210.91
"ENSG00000279145.1" 5560.16
"ENSG00000279146.1" 1049.16
"ENSG00000279147.1" 1582.16
"ENSG00000279148.1" 1034.16
"ENSG00000279149.1" 2237.16
"ENSG00000279151.1" 150
"ENSG00000279152.1" 497.17
"ENSG00000279153.1" 268.38
"ENSG00000279154.1" 625.16
"ENSG00000279155.1" 558.16
"ENSG00000279156.1" 12.92
"ENSG00000279157.1" 353.21
"ENSG00000279159.1" 49028.16
"ENSG00000279160.1" 2361.16
"ENSG00000279161.1" 2093.16
"ENSG00000279162.1" 1791.16
"ENSG00000279163.1" 236.59
"ENSG00000279164.1" 1595.16
"ENSG00000279165.1" 1645.16
"ENSG00000279166.1" 2355.16
"ENSG00000279167.1" 0
"ENSG00000279168.1" 224.71
"ENSG00000279169.1" 776.16
"ENSG00000279170.1" 2029.16
"ENSG00000279171.1" 286.31
"ENSG00000279172.1" 184.5
"ENSG00000279173.1" 1084.16
"ENSG00000279174.1" 2793.16
"ENSG00000279175.1" 13195.16
"ENSG00000279176.1" 1116.16
"ENSG00000279177.1" 926.16
"ENSG00000279179.1" 3189.16
"ENSG00000279180.1" 639.16
"ENSG00000279181.1" 11.16
"ENSG00000279182.1" 732.16
"ENSG00000279183.1" 121.35
"ENSG00000279184.1" 53820.16
"ENSG00000279186.1" 2197.16
"ENSG00000279187.1" 2223.16
"ENSG00000279189.1" 5187.16
"ENSG00000279190.1" 4288.16
"ENSG00000279191.1" 3121.16
"ENSG00000279192.1" 2921.16
"ENSG00000279193.1" 791.16
"ENSG00000279196.1" 3382.16
"ENSG00000279197.1" 211.89
"ENSG00000279198.1" 2844.16
"ENSG00000279199.1" 1969.16
"ENSG00000279200.1" 1444.16
"ENSG00000279201.1" 299.58
"ENSG00000279202.1" 1474.16
"ENSG00000279203.1" 372.2
"ENSG00000279204.1" 1979.16
"ENSG00000279205.1" 1365.16
"ENSG00000279206.1" 341.22
"ENSG00000279207.1" 5549.16
"ENSG00000279208.1" 509.17
"ENSG00000279209.1" 1254.16
"ENSG00000279211.1" 136.91
"ENSG00000279212.1" 2276.16
"ENSG00000279213.1" 260.42
"ENSG00000279214.1" 691.16
"ENSG00000279217.1" 14315.16
"ENSG00000279218.1" 1973.16
"ENSG00000279219.1" 107.12
"ENSG00000279220.1" 1947.67
"ENSG00000279221.1" 3318.16
"ENSG00000279222.1" 1223.16
"ENSG00000279223.1" 5.72
"ENSG00000279225.1" 22.7
"ENSG00000279226.1" 80.18
"ENSG00000279227.1" 1241.16
"ENSG00000279228.1" 161.38
"ENSG00000279229.1" 5.49
"ENSG00000279230.1" 0
"ENSG00000279231.1" 758.16
"ENSG00000279232.1" 2645.16
"ENSG00000279233.1" 3208.16
"ENSG00000279235.1" 424.18
"ENSG00000279236.1" 1044.16
"ENSG00000279237.1" 604.16
"ENSG00000279238.1" 0
"ENSG00000279239.1" 4.41
"ENSG00000279240.1" 157.57
"ENSG00000279243.1" 277.34
"ENSG00000279244.1" 43.04
"ENSG00000279245.1" 449.17
"ENSG00000279246.1" 1975.16
"ENSG00000279248.1" 143.43
"ENSG00000279249.1" 8633.16
"ENSG00000279250.1" 367.2
"ENSG00000279251.1" 161.38
"ENSG00000279253.1" 1202.16
"ENSG00000279254.1" 1650.16
"ENSG00000279255.1" 1159.16
"ENSG00000279256.1" 1640.16
"ENSG00000279257.1" 105.38
"ENSG00000279259.1" 1088.16
"ENSG00000279261.1" 2177.16
"ENSG00000279262.1" 269.38
"ENSG00000279263.1" 680.16
"ENSG00000279264.1" 91.69
"ENSG00000279265.1" 203.05
"ENSG00000279266.1" 3477.16
"ENSG00000279267.1" 1783.16
"ENSG00000279268.1" 16.42
"ENSG00000279269.1" 335.22
"ENSG00000279270.2" 689.16
"ENSG00000279271.1" 333.23
"ENSG00000279273.1" 1884.16
"ENSG00000279274.1" 150
"ENSG00000279275.1" 437.18
"ENSG00000279276.1" 145.3
"ENSG00000279277.1" 1469.16
"ENSG00000279278.1" 8161.16
"ENSG00000279281.1" 1815.16
"ENSG00000279282.1" 953.16
"ENSG00000279283.1" 1481.16
"ENSG00000279284.1" 183.53
"ENSG00000279285.1" 486.17
"ENSG00000279286.2" 2127.16
"ENSG00000279287.1" 242.54
"ENSG00000279288.1" 1799.16
"ENSG00000279289.1" 3719.16
"ENSG00000279294.1" 1800.16
"ENSG00000279295.1" 1645.16
"ENSG00000279296.1" 3027.16
"ENSG00000279297.1" 224.71
"ENSG00000279298.1" 821.16
"ENSG00000279299.1" 148.12
"ENSG00000279300.1" 633.16
"ENSG00000279301.2" 692.16
"ENSG00000279302.2" 2337.16
"ENSG00000279303.1" 2197.16
"ENSG00000279304.1" 66.9
"ENSG00000279305.1" 1980.16
"ENSG00000279306.1" 674.16
"ENSG00000279307.2" 251.47
"ENSG00000279310.1" 33.88
"ENSG00000279311.1" 1665.16
"ENSG00000279312.1" 1876.16
"ENSG00000279313.1" 638.16
"ENSG00000279314.1" 1363.16
"ENSG00000279315.1" 1027.16
"ENSG00000279317.1" 1026.16
"ENSG00000279319.1" 2836.16
"ENSG00000279320.1" 1732.16
"ENSG00000279321.1" 427.68
"ENSG00000279322.1" 51.01
"ENSG00000279324.1" 1642.16
"ENSG00000279325.1" 306.27
"ENSG00000279326.1" 1950.16
"ENSG00000279328.1" 1515.16
"ENSG00000279329.1" 1606.16
"ENSG00000279330.1" 1940.16
"ENSG00000279331.1" 394.19
"ENSG00000279332.1" 109.76
"ENSG00000279333.1" 3359.16
"ENSG00000279334.1" 158.52
"ENSG00000279335.1" 0
"ENSG00000279336.1" 21.27
"ENSG00000279337.1" 7.5
"ENSG00000279339.1" 2630.16
"ENSG00000279340.1" 1.4
"ENSG00000279341.1" 2308.16
"ENSG00000279342.1" 567.16
"ENSG00000279343.1" 453.17
"ENSG00000279344.1" 2335.16
"ENSG00000279345.1" 1498.16
"ENSG00000279346.1" 154.73
"ENSG00000279347.1" 1391.16
"ENSG00000279348.1" 1857.16
"ENSG00000279349.1" 2336.16
"ENSG00000279352.1" 605.16
"ENSG00000279353.1" 1169.16
"ENSG00000279354.1" 344.22
"ENSG00000279355.1" 1619.16
"ENSG00000279356.1" 1866.16
"ENSG00000279357.1" 251.47
"ENSG00000279358.1" 2006.16
"ENSG00000279359.1" 4153.16
"ENSG00000279360.1" 108
"ENSG00000279361.1" 941.16
"ENSG00000279362.1" 662.16
"ENSG00000279363.1" 0
"ENSG00000279364.1" 1475.16
"ENSG00000279365.1" 1635.16
"ENSG00000279366.1" 58.03
"ENSG00000279367.1" 1676.16
"ENSG00000279368.1" 1578.16
"ENSG00000279369.1" 1565.16
"ENSG00000279370.1" 50.32
"ENSG00000279372.1" 142.49
"ENSG00000279373.1" 1007.16
"ENSG00000279374.1" 0
"ENSG00000279375.1" 142.49
"ENSG00000279376.1" 3900.16
"ENSG00000279377.1" 2563.16
"ENSG00000279378.1" 1772.16
"ENSG00000279379.1" 132.29
"ENSG00000279380.1" 1059.16
"ENSG00000279381.1" 8.63
"ENSG00000279382.1" 1103.16
"ENSG00000279384.1" 489.17
"ENSG00000279386.1" 272.36
"ENSG00000279387.1" 1817.16
"ENSG00000279388.1" 3932.16
"ENSG00000279390.1" 1932.16
"ENSG00000279391.1" 1950.16
"ENSG00000279392.1" 206.98
"ENSG00000279393.1" 1376.16
"ENSG00000279394.1" 2001.16
"ENSG00000279395.2" 677.16
"ENSG00000279396.1" 833.16
"ENSG00000279397.1" 33.3
"ENSG00000279398.1" 189.37
"ENSG00000279399.1" 199.13
"ENSG00000279400.1" 1983.16
"ENSG00000279401.1" 2077.16
"ENSG00000279403.1" 907.16
"ENSG00000279404.1" 1679.16
"ENSG00000279405.1" 83.42
"ENSG00000279406.1" 1873.16
"ENSG00000279407.1" 2736.16
"ENSG00000279408.2" 697.66
"ENSG00000279409.1" 1611.16
"ENSG00000279410.1" 1111.16
"ENSG00000279411.1" 1770.16
"ENSG00000279412.1" 2645.16
"ENSG00000279413.1" 380.19
"ENSG00000279414.1" 250.48
"ENSG00000279415.1" 719.16
"ENSG00000279416.1" 1043.16
"ENSG00000279417.1" 3671.16
"ENSG00000279418.1" 354.21
"ENSG00000279419.1" 2447.16
"ENSG00000279420.1" 342.22
"ENSG00000279421.1" 0
"ENSG00000279422.1" 141.56
"ENSG00000279423.1" 412.18
"ENSG00000279425.1" 1930.16
"ENSG00000279426.1" 342.22
"ENSG00000279427.1" 444.17
"ENSG00000279428.1" 2871.16
"ENSG00000279429.1" 469.17
"ENSG00000279430.1" 203.05
"ENSG00000279431.1" 351.21
"ENSG00000279432.1" 2863.16
"ENSG00000279433.1" 1995.16
"ENSG00000279434.1" 1766.16
"ENSG00000279435.2" 132.29
"ENSG00000279437.1" 2933.16
"ENSG00000279438.1" 131.37
"ENSG00000279439.1" 1603.16
"ENSG00000279440.1" 4923.16
"ENSG00000279441.1" 160.43
"ENSG00000279442.1" 5920.16
"ENSG00000279443.1" 1824.16
"ENSG00000279444.1" 85.06
"ENSG00000279445.2" 666.16
"ENSG00000279446.1" 1759.16
"ENSG00000279447.1" 917.16
"ENSG00000279448.1" 121.35
"ENSG00000279450.1" 19.89
"ENSG00000279452.1" 1351.16
"ENSG00000279453.1" 2176.16
"ENSG00000279454.1" 598.16
"ENSG00000279455.1" 329.23
"ENSG00000279456.1" 1369.16
"ENSG00000279457.3" 1426.72
"ENSG00000279458.2" 130.89
"ENSG00000279459.1" 1297.16
"ENSG00000279460.1" 3592.16
"ENSG00000279461.1" 152.83
"ENSG00000279462.1" 723.16
"ENSG00000279463.1" 190.34
"ENSG00000279464.1" 2199.16
"ENSG00000279465.1" 401.18
"ENSG00000279466.1" 209.93
"ENSG00000279467.1" 7771.16
"ENSG00000279469.1" 390.19
"ENSG00000279470.1" 196.2
"ENSG00000279471.1" 0
"ENSG00000279472.1" 208.94
"ENSG00000279473.1" 278.34
"ENSG00000279474.1" 1908.16
"ENSG00000279475.1" 98.47
"ENSG00000279476.1" 2535.16
"ENSG00000279477.1" 665.16
"ENSG00000279478.1" 268.38
"ENSG00000279479.1" 1670.16
"ENSG00000279480.1" 593.16
"ENSG00000279481.1" 2266.16
"ENSG00000279482.1" 455.17
"ENSG00000279483.1" 150.94
"ENSG00000279484.1" 2847.16
"ENSG00000279485.1" 1118.16
"ENSG00000279486.4" 739.16
"ENSG00000279487.1" 61.67
"ENSG00000279488.1" 1868.16
"ENSG00000279489.1" 1492.16
"ENSG00000279490.1" 2496.16
"ENSG00000279491.1" 1438.16
"ENSG00000279493.1" 254.45
"ENSG00000279494.1" 1681.16
"ENSG00000279495.1" 2242.16
"ENSG00000279497.1" 1490.16
"ENSG00000279498.1" 521.17
"ENSG00000279499.1" 181.59
"ENSG00000279500.1" 1306.16
"ENSG00000279501.1" 16.84
"ENSG00000279502.1" 360.2
"ENSG00000279503.1" 360.2
"ENSG00000279504.1" 526.16
"ENSG00000279505.1" 0
"ENSG00000279507.1" 17.26
"ENSG00000279508.1" 2489.16
"ENSG00000279509.1" 484.17
"ENSG00000279510.1" 121.35
"ENSG00000279511.1" 3493.16
"ENSG00000279512.1" 1790.16
"ENSG00000279513.1" 1233.16
"ENSG00000279514.2" 674.16
"ENSG00000279515.1" 431.18
"ENSG00000279516.1" 1711.16
"ENSG00000279517.1" 1202.16
"ENSG00000279518.1" 1927.16
"ENSG00000279519.1" 2359.16
"ENSG00000279520.1" 1083.16
"ENSG00000279521.1" 2117.16
"ENSG00000279522.1" 1340.16
"ENSG00000279523.1" 732.16
"ENSG00000279524.1" 121.35
"ENSG00000279525.1" 2139.16
"ENSG00000279526.1" 1230.16
"ENSG00000279527.1" 248.49
"ENSG00000279528.1" 168.08
"ENSG00000279529.1" 2458.16
"ENSG00000279530.1" 2339.16
"ENSG00000279531.1" 4.62
"ENSG00000279532.1" 370.2
"ENSG00000279533.1" 121.35
"ENSG00000279534.1" 12.92
"ENSG00000279535.1" 257.44
"ENSG00000279536.1" 370.2
"ENSG00000279537.1" 2183.16
"ENSG00000279538.1" 41.14
"ENSG00000279539.1" 1940.16
"ENSG00000279541.1" 1128.16
"ENSG00000279542.1" 93.37
"ENSG00000279543.1" 389.19
"ENSG00000279544.1" 2850.16
"ENSG00000279546.1" 0
"ENSG00000279547.1" 129.54
"ENSG00000279548.1" 1800.16
"ENSG00000279549.1" 1826.16
"ENSG00000279550.1" 30.48
"ENSG00000279551.1" 1137.16
"ENSG00000279554.1" 120.45
"ENSG00000279555.1" 1839.16
"ENSG00000279557.1" 918.16
"ENSG00000279558.1" 176.75
"ENSG00000279559.1" 64.64
"ENSG00000279560.1" 17.26
"ENSG00000279561.2" 3821.25
"ENSG00000279562.1" 0
"ENSG00000279565.1" 3243.16
"ENSG00000279567.1" 296.29
"ENSG00000279568.1" 1487.16
"ENSG00000279569.1" 3911.16
"ENSG00000279570.1" 455.17
"ENSG00000279571.2" 242.08
"ENSG00000279572.1" 840.16
"ENSG00000279573.1" 1719.16
"ENSG00000279575.1" 809.16
"ENSG00000279576.1" 1330.16
"ENSG00000279578.1" 3601.16
"ENSG00000279579.3" 586.16
"ENSG00000279581.1" 442.17
"ENSG00000279583.1" 749.16
"ENSG00000279584.1" 256.44
"ENSG00000279585.1" 806.16
"ENSG00000279586.1" 658.16
"ENSG00000279587.1" 793.16
"ENSG00000279588.1" 1507.16
"ENSG00000279589.1" 934.16
"ENSG00000279590.1" 423.18
"ENSG00000279591.1" 711.16
"ENSG00000279592.1" 738.16
"ENSG00000279593.1" 1739.16
"ENSG00000279594.1" 1324.16
"ENSG00000279595.1" 4378.16
"ENSG00000279597.1" 606.16
"ENSG00000279598.1" 4147.16
"ENSG00000279599.1" 9.85
"ENSG00000279600.1" 177.72
"ENSG00000279601.1" 2233.16
"ENSG00000279602.1" 1062.16
"ENSG00000279603.1" 510.17
"ENSG00000279604.1" 534.16
"ENSG00000279605.1" 4688.16
"ENSG00000279606.1" 2247.16
"ENSG00000279607.1" 308.26
"ENSG00000279608.1" 5443.16
"ENSG00000279609.1" 1362.16
"ENSG00000279610.1" 221.75
"ENSG00000279611.1" 667.16
"ENSG00000279613.1" 1550.16
"ENSG00000279615.1" 141.56
"ENSG00000279616.1" 1516.16
"ENSG00000279617.1" 175.78
"ENSG00000279619.1" 1677.16
"ENSG00000279620.1" 1463.16
"ENSG00000279621.1" 882.16
"ENSG00000279622.1" 2288.16
"ENSG00000279623.1" 328.23
"ENSG00000279625.1" 1594.16
"ENSG00000279626.1" 419.18
"ENSG00000279628.1" 2911.16
"ENSG00000279629.1" 537.16
"ENSG00000279630.1" 151.89
"ENSG00000279631.1" 2259.16
"ENSG00000279632.1" 619.16
"ENSG00000279633.1" 1663.16
"ENSG00000279635.1" 31.03
"ENSG00000279636.2" 856.16
"ENSG00000279637.1" 1686.16
"ENSG00000279638.1" 0
"ENSG00000279639.2" 724.16
"ENSG00000279640.1" 549.16
"ENSG00000279641.1" 1356.16
"ENSG00000279642.1" 361.2
"ENSG00000279644.1" 1363.16
"ENSG00000279645.1" 3939.16
"ENSG00000279646.1" 17.26
"ENSG00000279647.1" 620.16
"ENSG00000279648.1" 1789.16
"ENSG00000279649.1" 2445.16
"ENSG00000279650.1" 594.16
"ENSG00000279652.1" 7890.16
"ENSG00000279653.1" 743.16
"ENSG00000279654.1" 121.35
"ENSG00000279655.1" 386.19
"ENSG00000279656.1" 876.16
"ENSG00000279657.1" 3166.16
"ENSG00000279658.1" 387.19
"ENSG00000279659.1" 1395.16
"ENSG00000279660.1" 1070.16
"ENSG00000279662.1" 4180.16
"ENSG00000279663.2" 3745.16
